ORDERDATE,RETAILPRICE,USERR,id_order
2012-11-08,27.22,cl,18225
2012-11-08,3.99,cl,18226
2012-11-08,7.60,cl,18227
2012-11-08,4.45,cl,18228
2012-11-08,19.64,cl,18229
2012-11-08,20.20,cl,18230
2012-11-08,19.50,cl,18231
2012-11-08,56.19,cl,18232
2006-03-21,108.15,cl,18233
2006-03-21,4.30,cl,18234
2006-03-21,16.90,cl,18235
2006-03-21,12.75,cl,18236
2006-03-21,6.98,cl,18237
2006-03-21,22.80,cl,18238
2006-03-21,108.06,cl,18239
2006-03-21,3.75,cl,18240
2006-03-21,27.10,cl,18241
2014-04-18,21.25,desy,18242
2009-03-16,36.90,cl,18243
2009-03-16,8.80,cl,18244
2009-03-16,6.80,cl,18245
2009-03-16,12.80,cl,18246
2009-03-16,5.30,cl,18247
2012-12-20,23.15,cl,18248
2012-12-20,18.90,cl,18249
2012-12-20,96.50,cl,18250
2012-12-20,60.05,cl,18251
2012-12-20,108.25,cl,18252
2012-12-20,6.05,cl,18253
2009-11-18,48.95,cl,18254
2009-11-18,1.99,cl,18255
2009-11-18,93.55,cl,18256
2009-11-18,68.33,cl,18257
2009-11-18,80.50,cl,18258
2005-06-16,2.77,cl,18259
2012-12-06,22.45,cl,18260
2012-12-06,1.99,cl,18261
2012-12-06,2.85,cl,18262
2012-12-06,6.47,cl,18263
2012-12-06,90.00,cl,18264
2005-09-02,39.80,desy,18265
2012-12-06,8.65,cl,18266
2012-12-06,5.65,cl,18267
2012-12-06,6.75,cl,18268
2012-12-06,33.30,cl,18269
2012-12-06,90.33,cl,18270
2011-02-06,34.33,cl,18271
2011-02-06,11.10,cl,18272
2011-02-06,23.00,cl,18273
2011-02-06,6.50,cl,18274
2006-02-24,44.95,cl,18275
2006-02-24,4.30,cl,18276
2006-02-24,60.05,cl,18277
2006-02-24,16.20,cl,18278
2006-02-24,3.40,cl,18279
2006-02-24,20.99,cl,18280
2006-02-24,2.30,cl,18281
2010-11-05,76.45,cl,18282
2010-11-05,0.70,cl,18283
2010-11-05,2.50,cl,18284
2010-11-05,7.45,cl,18285
2010-11-05,8.80,cl,18286
2005-08-09,33.35,cl,18287
2014-04-15,2.70,,18288
2005-08-09,8.30,cl,18289
2005-08-09,1.55,cl,18290
2005-08-09,30.75,cl,18291
2005-08-09,5.48,cl,18292
2005-08-09,3.85,cl,18293
2006-01-30,17.75,cl,18294
2006-01-30,2.50,cl,18295
2014-12-19,36.20,cl,18296
2014-12-19,16.77,cl,18297
2014-12-19,58.60,cl,18298
2014-12-19,8.70,cl,18299
2014-12-19,2.77,cl,18300
2014-12-19,5.15,cl,18301
2014-12-19,54.55,cl,18302
2014-12-19,26.45,cl,18303
2014-12-19,72.60,cl,18304
2014-12-19,152.95,cl,18305
2014-12-19,21.25,cl,18306
2014-12-19,68.33,cl,18307
2014-12-19,66.05,cl,18308
2014-12-19,144.75,cl,18309
2014-12-19,20.25,cl,18310
2009-03-16,0.09,cl,18311
2012-12-06,4.70,cl,18312
2008-02-22,12.75,emilia,18313
2011-08-22,32.35,emilia,18314
2011-08-22,5.85,emilia,18315
2011-08-22,108.06,emilia,18316
2011-08-22,30.40,emilia,18317
2011-08-22,36.24,emilia,18318
2011-08-22,1.65,emilia,18319
2011-08-22,2.15,emilia,18320
2008-07-07,2.15,emilia,18321
2008-07-07,5.86,emilia,18322
2008-07-07,102.60,emilia,18323
2008-07-07,6.60,emilia,18324
2008-07-07,70.65,emilia,18325
2008-07-07,9.10,emilia,18326
2008-07-07,39.89,emilia,18327
2008-07-07,8.30,emilia,18328
2008-07-07,44.98,emilia,18329
2005-08-09,70.35,cl,18330
2005-06-03,4.45,emilia,18331
2012-09-02,2.80,emilia,18332
2012-09-02,12.10,emilia,18333
2012-09-02,10.00,emilia,18334
2012-09-02,69.51,emilia,18335
2012-09-02,22.80,emilia,18336
2012-07-19,2.40,emilia,18337
2012-07-19,4.40,emilia,18338
2012-07-19,8.65,emilia,18339
2012-07-19,22.25,emilia,18340
2012-07-19,5.15,emilia,18341
2012-07-19,12.55,emilia,18342
2012-07-19,4.95,emilia,18343
2012-07-19,2.80,emilia,18344
2012-07-19,2.45,emilia,18345
2012-07-19,2.65,emilia,18346
2013-07-27,1.60,emilia,18347
2011-05-17,26.15,cl,18348
2013-07-27,6.20,emilia,18349
2007-01-05,42.35,emilia,18350
2007-01-05,132.05,emilia,18351
2007-01-05,3.00,emilia,18352
2007-01-05,31.15,emilia,18353
2007-01-05,8.30,emilia,18354
2007-01-05,12.10,emilia,18355
2013-12-15,2.88,emilia,18356
2013-12-15,26.15,emilia,18357
2013-12-15,36.45,emilia,18358
2013-12-15,156.15,emilia,18359
2013-12-15,11.05,emilia,18360
2013-12-15,90.00,emilia,18361
2013-12-15,30.40,emilia,18362
2013-12-05,18.90,emilia,18363
2010-06-14,22.65,emilia,18364
2010-11-11,37.70,emilia,18365
2010-09-22,2.77,emilia,18366
2010-11-11,13.30,emilia,18367
2010-11-11,8.65,emilia,18368
2010-11-11,72.70,emilia,18369
2010-11-11,28.45,emilia,18370
2010-11-11,4.45,emilia,18371
2010-11-11,32.00,emilia,18372
2010-11-11,12.77,emilia,18373
2010-11-11,8.39,emilia,18374
2010-11-11,8.30,emilia,18375
2010-11-11,29.25,emilia,18376
2010-11-11,0.30,emilia,18377
2010-11-11,72.90,emilia,18378
2010-11-11,26.60,emilia,18379
2010-11-11,15.10,emilia,18380
2010-11-11,12.30,emilia,18381
2010-11-11,5.70,emilia,18382
2010-11-11,8.05,emilia,18383
2012-04-16,24.14,haya,18384
2012-04-16,16.58,haya,18385
2012-04-16,29.70,haya,18386
2012-04-16,2.93,haya,18387
2010-02-19,36.25,haya,18388
2010-02-19,4.40,haya,18389
2011-04-05,20.25,haya,18390
2011-04-05,90.00,haya,18391
2011-12-13,24.05,haya,18392
2011-12-13,2.50,haya,18393
2011-12-13,74.70,haya,18394
2011-12-13,60.25,haya,18395
2014-01-01,14.19,haya,18396
2014-01-01,31.25,haya,18397
2014-01-01,80.50,haya,18398
2014-01-01,6.00,haya,18399
2014-01-01,13.03,haya,18400
2014-01-01,2.25,haya,18401
2008-07-02,30.47,haya,18402
2008-07-02,5.36,haya,18403
2008-07-02,2.65,haya,18404
2012-03-12,38.99,ireni,18405
2013-01-07,90.00,ireni,18406
2013-01-07,0.49,ireni,18407
2013-01-07,2.60,ireni,18408
2013-01-07,39.95,ireni,18409
2011-04-30,58.19,ireni,18410
2011-04-30,3.00,ireni,18411
2011-04-30,6.98,ireni,18412
2005-04-26,2.70,ireni,18413
2005-04-26,1.45,ireni,18414
2005-04-26,8.95,ireni,18415
2005-04-26,16.77,ireni,18416
2005-04-26,39.89,ireni,18417
2005-04-26,24.20,ireni,18418
2006-05-10,3.30,ireni,18419
2006-05-10,24.05,ireni,18420
2006-05-10,24.26,ireni,18421
2006-05-10,74.35,ireni,18422
2006-05-10,15.80,ireni,18423
2006-05-10,12.03,ireni,18424
2006-05-10,34.25,ireni,18425
2009-06-18,8.66,rosa1,18426
2009-06-18,108.15,rosa1,18427
2009-06-18,3.75,rosa1,18428
2009-06-18,15.25,rosa1,18429
2009-06-18,22.45,rosa1,18430
2009-06-18,4.55,rosa1,18431
2009-06-18,12.77,rosa1,18432
2009-06-18,12.45,rosa1,18433
2005-07-26,6.10,rosa1,18434
2014-02-07,6.30,rosa1,18435
2011-03-09,20.92,,18436
2011-03-09,72.70,,18437
2011-03-09,1.15,,18438
2011-03-09,58.60,,18439
2011-03-09,594.05,,18440
2011-03-09,44.95,,18441
2011-03-09,2.65,,18442
2011-05-25,4.45,franciko,18443
2011-05-25,16.35,franciko,18444
2011-05-25,22.50,franciko,18445
2011-05-25,30.75,franciko,18446
2011-05-25,2.57,franciko,18447
2009-03-29,33.35,franciko,18448
2009-03-29,0.95,franciko,18449
2009-03-29,6.00,franciko,18450
2009-03-29,16.13,franciko,18451
2009-03-29,52.40,franciko,18452
2009-03-29,1.35,franciko,18453
2009-03-29,4.85,franciko,18454
2009-03-29,6.85,franciko,18455
2009-03-29,8.65,franciko,18456
2009-03-29,8.70,franciko,18457
2009-03-29,44.95,franciko,18458
2009-03-29,16.20,franciko,18459
2009-03-29,32.45,franciko,18460
2009-03-29,30.50,franciko,18461
2008-07-02,6.85,haya,18462
2010-12-05,6.85,haya,18463
2010-12-05,92.88,haya,18464
2014-08-21,2.99,haya,18465
2014-08-21,7.99,haya,18466
2014-08-21,38.99,haya,18467
2014-08-21,24.20,haya,18468
2011-03-26,14.60,rivi,18469
2014-10-23,31.25,rivi,18470
2014-10-23,3.35,rivi,18471
2014-10-23,19.50,rivi,18472
2013-03-15,30.20,rivi,18473
2013-03-15,5.70,rivi,18474
2013-03-15,8.95,rivi,18475
2013-03-15,70.65,rivi,18476
2013-03-15,124.30,rivi,18477
2013-03-15,80.40,rivi,18478
2010-03-01,56.62,rivi,18479
2010-03-01,20.20,rivi,18480
2010-03-01,54.55,rivi,18481
2006-05-10,60.05,ireni,18482
2006-05-10,56.05,ireni,18483
2006-07-02,4.15,ireni,18484
2006-07-02,12.80,ireni,18485
2006-07-02,114.70,ireni,18486
2006-07-02,21.80,ireni,18487
2006-07-02,35.00,ireni,18488
2006-07-02,12.55,ireni,18489
2006-07-02,111.10,ireni,18490
2006-07-02,1.99,ireni,18491
2007-07-17,37.70,ireni,18492
2007-07-17,8.85,ireni,18493
2007-03-27,2.60,ireni,18494
2007-03-27,66.05,ireni,18495
2009-10-11,35.94,ireni,18496
2009-10-11,20.05,ireni,18497
2009-10-11,78.15,ireni,18498
2009-10-11,3.00,ireni,18499
2009-10-11,66.35,ireni,18500
2009-10-11,10.90,ireni,18501
2009-10-11,76.07,ireni,18502
2009-10-11,108.99,ireni,18503
2008-08-26,48.95,marqui,18504
2008-08-26,12.80,marqui,18505
2008-08-26,11.10,marqui,18506
2008-08-26,30.50,marqui,18507
2008-08-26,32.00,marqui,18508
2007-02-16,34.80,marqui,18509
2007-02-16,108.06,marqui,18510
2011-08-21,72.40,marqui,18511
2011-08-21,6.10,marqui,18512
2011-08-21,29.35,marqui,18513
2011-08-21,8.30,marqui,18514
2011-08-21,2.50,marqui,18515
2011-08-21,58.60,marqui,18516
2009-12-17,156.23,marqui,18517
2007-03-30,5.15,marqui,18518
2008-03-13,4.95,marqui,18519
2008-01-05,29.20,marqui,18520
2009-03-29,22.20,franciko,18521
2009-03-29,84.95,franciko,18522
2009-03-29,2.00,franciko,18523
2009-03-29,26.60,franciko,18524
2009-03-29,20.05,franciko,18525
2009-03-29,108.06,franciko,18526
2008-09-04,1.60,franciko,18527
2008-09-04,26.53,franciko,18528
2008-09-04,2.35,franciko,18529
2014-01-04,36.25,franciko,18530
2014-01-04,6.40,franciko,18531
2014-01-04,156.23,franciko,18532
2014-01-04,108.25,franciko,18533
2013-12-17,13.00,franciko,18534
2013-12-17,9.75,franciko,18535
2013-12-17,39.60,franciko,18536
2013-12-17,27.60,franciko,18537
2013-12-17,132.50,franciko,18538
2010-03-01,14.83,rivi,18539
2010-03-01,16.80,rivi,18540
2010-03-01,33.30,rivi,18541
2010-03-01,8.90,rivi,18542
2010-03-01,44.98,rivi,18543
2010-03-01,66.05,rivi,18544
2010-03-01,72.40,rivi,18545
2010-03-01,1.50,rivi,18546
2010-03-01,19.64,rivi,18547
2010-03-01,15.99,rivi,18548
2010-03-01,28.85,rivi,18549
2010-03-01,27.60,rivi,18550
2010-03-01,7.99,rivi,18551
2010-03-01,39.60,rivi,18552
2009-11-24,24.20,rivi,18553
2014-01-30,16.20,rivi,18554
2014-01-30,22.20,rivi,18555
2014-01-30,0.70,rivi,18556
2014-01-30,2.75,rivi,18557
2014-01-30,76.09,rivi,18558
2013-04-03,51.42,ireni,18559
2013-04-03,76.99,ireni,18560
2013-04-03,2.20,ireni,18561
2013-04-03,120.95,ireni,18562
2013-04-03,36.05,ireni,18563
2013-04-03,38.80,ireni,18564
2013-04-03,39.65,ireni,18565
2013-04-03,130.60,ireni,18566
2013-04-03,24.75,ireni,18567
2013-04-03,36.15,ireni,18568
2013-04-03,8.85,ireni,18569
2013-04-03,4.40,ireni,18570
2013-04-03,60.05,ireni,18571
2013-04-03,16.80,ireni,18572
2013-04-03,6.99,ireni,18573
2013-04-03,7.75,ireni,18574
2013-04-03,36.90,ireni,18575
2013-04-03,44.95,ireni,18576
2013-04-03,3.70,ireni,18577
2008-06-25,52.35,ireni,18578
2008-06-25,28.65,ireni,18579
2008-01-05,30.30,marqui,18580
2008-01-05,30.50,marqui,18581
2008-01-05,30.75,marqui,18582
2008-01-05,70.10,marqui,18583
2008-01-05,5.95,marqui,18584
2008-01-05,2.80,marqui,18585
2008-01-05,2.50,marqui,18586
2008-01-05,10.50,marqui,18587
2008-01-05,27.80,marqui,18588
2008-01-05,10.45,marqui,18589
2008-01-05,30.10,marqui,18590
2008-01-05,3.95,marqui,18591
2010-01-31,32.95,marqui,18592
2010-01-31,14.25,marqui,18593
2010-01-31,68.33,marqui,18594
2010-01-31,21.80,marqui,18595
2010-01-31,8.95,marqui,18596
2013-12-17,4.95,franciko,18597
2013-12-17,29.70,franciko,18598
2007-08-22,56.19,franciko,18599
2007-08-22,132.15,franciko,18600
2007-08-22,48.95,franciko,18601
2014-08-16,108.70,franciko,18602
2014-08-16,2.99,franciko,18603
2014-08-16,4.65,franciko,18604
2014-08-16,34.33,franciko,18605
2014-08-16,27.40,franciko,18606
2014-08-16,16.77,franciko,18607
2014-08-16,8.65,franciko,18608
2014-08-16,4.23,franciko,18609
2014-08-16,4.70,franciko,18610
2014-08-16,0.64,franciko,18611
2014-08-16,4.45,franciko,18612
2014-08-16,44.40,franciko,18613
2015-01-05,31.00,franciko,18614
2014-01-30,20.25,rivi,18615
2014-01-30,36.45,rivi,18616
2014-01-30,21.25,rivi,18617
2014-01-30,28.05,rivi,18618
2014-01-30,132.50,rivi,18619
2014-01-30,1.00,rivi,18620
2014-01-30,26.15,rivi,18621
2007-04-15,2.10,rivi,18622
2009-01-22,23.15,rivi,18623
2009-01-22,90.75,rivi,18624
2009-01-22,28.40,rivi,18625
2009-01-22,0.64,rivi,18626
2014-09-08,2.75,rivi,18627
2014-09-08,92.88,rivi,18628
2014-09-08,0.95,rivi,18629
2014-09-08,56.62,rivi,18630
2014-09-08,0.49,rivi,18631
2014-09-08,33.35,rivi,18632
2014-09-08,2.60,rivi,18633
2014-09-08,99.80,rivi,18634
2008-06-25,16.35,ireni,18635
2008-08-13,4.70,ireni,18636
2011-05-17,2.90,ireni,18637
2011-05-17,29.55,ireni,18638
2011-05-17,16.65,ireni,18639
2011-05-17,31.00,ireni,18640
2011-05-17,6.50,ireni,18641
2011-05-17,30.00,ireni,18642
2010-09-06,1.87,ireni,18643
2010-09-06,20.60,ireni,18644
2010-09-06,6.59,ireni,18645
2010-09-06,12.15,ireni,18646
2010-09-06,4.98,ireni,18647
2010-09-06,0.75,ireni,18648
2010-09-06,10.45,ireni,18649
2010-09-06,156.23,ireni,18650
2010-09-06,4.45,ireni,18651
2010-09-06,36.00,ireni,18652
2010-09-06,26.45,ireni,18653
2010-09-06,3.25,ireni,18654
2010-09-06,13.25,ireni,18655
2010-01-31,17.50,marqui,18656
2010-01-31,31.00,marqui,18657
2010-01-31,7.50,marqui,18658
2010-01-31,51.95,marqui,18659
2010-01-31,3.27,marqui,18660
2010-01-31,144.85,marqui,18661
2010-01-31,4.70,marqui,18662
2010-01-31,58.70,marqui,18663
2010-01-31,96.45,marqui,18664
2010-01-31,2.57,marqui,18665
2010-01-31,74.70,marqui,18666
2010-08-31,2.75,marqui,18667
2010-08-31,8.39,marqui,18668
2010-08-31,2.50,marqui,18669
2010-08-31,27.60,marqui,18670
2013-03-20,8.30,marqui,18671
2013-03-20,60.55,marqui,18672
2015-01-05,31.55,franciko,18673
2015-01-05,2.25,franciko,18674
2015-01-05,1.95,franciko,18675
2015-01-05,78.65,franciko,18676
2015-01-05,28.40,franciko,18677
2015-01-05,14.25,franciko,18678
2015-01-05,12.65,franciko,18679
2010-06-11,22.45,franciko,18680
2012-07-31,33.35,franciko,18681
2010-01-06,1.20,hildi,18682
2010-01-06,2.60,hildi,18683
2010-01-06,3.00,hildi,18684
2010-01-06,4.99,hildi,18685
2010-01-06,16.07,hildi,18686
2010-01-06,8.15,hildi,18687
2010-01-06,6.05,hildi,18688
2010-01-06,3.80,hildi,18689
2012-10-17,40.15,hildi,18690
2012-10-17,2.60,hildi,18691
2014-09-08,19.50,rivi,18692
2014-09-08,3.00,rivi,18693
2014-09-08,30.30,rivi,18694
2014-09-08,17.40,rivi,18695
2014-09-08,84.70,rivi,18696
2014-09-08,8.65,rivi,18697
2014-09-08,4.30,rivi,18698
2014-09-08,6.60,rivi,18699
2014-09-08,31.05,rivi,18700
2014-09-08,36.00,rivi,18701
2014-09-08,3.10,rivi,18702
2014-09-08,36.70,rivi,18703
2012-07-29,2.99,rivi,18704
2012-07-29,38.10,rivi,18705
2012-07-29,3.67,rivi,18706
2012-07-29,69.05,rivi,18707
2012-07-29,24.97,rivi,18708
2012-07-29,12.25,rivi,18709
2012-07-29,4.98,rivi,18710
2012-07-29,5.65,rivi,18711
2010-09-06,8.92,ireni,18712
2010-09-06,4.06,ireni,18713
2010-09-06,5.95,ireni,18714
2010-09-06,17.75,ireni,18715
2010-09-06,35.41,ireni,18716
2010-09-06,5.45,ireni,18717
2010-09-06,70.35,ireni,18718
2013-01-16,27.10,milla,18719
2013-01-16,20.70,milla,18720
2013-01-16,3.30,milla,18721
2013-01-16,5.36,milla,18722
2013-01-16,12.25,milla,18723
2013-01-16,76.99,milla,18724
2013-01-16,31.55,milla,18725
2013-01-16,16.90,milla,18726
2013-01-16,6.00,milla,18727
2013-01-16,78.15,milla,18728
2013-01-16,28.95,milla,18729
2013-01-16,58.70,milla,18730
2013-01-16,38.99,milla,18731
2013-01-16,56.05,milla,18732
2013-01-16,31.00,milla,18733
2013-03-20,1.50,marqui,18734
2013-03-20,4.85,marqui,18735
2008-01-18,4.56,marqui,18736
2011-03-01,1.50,marqui,18737
2011-03-01,6.10,marqui,18738
2011-03-01,26.45,marqui,18739
2011-03-01,16.80,marqui,18740
2011-03-01,16.95,marqui,18741
2011-03-01,6.30,marqui,18742
2011-03-01,130.60,marqui,18743
2011-03-01,22.45,marqui,18744
2011-03-01,28.05,marqui,18745
2007-03-13,15.80,marqui,18746
2007-03-13,78.00,marqui,18747
2007-03-13,6.05,marqui,18748
2007-03-13,19.50,marqui,18749
2007-03-13,12.25,marqui,18750
2012-10-17,6.47,hildi,18751
2010-05-21,2.50,hildi,18752
2010-05-21,42.80,hildi,18753
2010-05-21,0.25,hildi,18754
2010-05-21,22.80,hildi,18755
2010-05-21,13.50,hildi,18756
2010-05-21,6.10,hildi,18757
2010-05-21,26.00,hildi,18758
2010-05-21,2.80,hildi,18759
2010-05-21,74.70,hildi,18760
2010-05-21,1.35,hildi,18761
2010-05-21,6.05,hildi,18762
2010-05-21,8.88,hildi,18763
2010-05-21,20.70,hildi,18764
2010-05-21,66.82,hildi,18765
2014-08-28,6.80,hildi,18766
2014-08-28,0.10,hildi,18767
2014-08-28,27.25,hildi,18768
2014-08-28,124.85,hildi,18769
2014-08-28,0.05,hildi,18770
2012-07-29,0.50,rivi,18771
2012-07-29,3.67,rivi,18772
2012-07-29,2.99,rivi,18773
2012-07-29,23.45,rivi,18774
2012-07-29,2.10,rivi,18775
2012-07-29,58.70,rivi,18776
2012-07-29,22.45,rivi,18777
2012-07-29,6.65,rivi,18778
2012-07-29,2.99,rivi,18779
2012-07-29,29.15,rivi,18780
2012-07-29,31.35,rivi,18781
2012-07-29,60.25,rivi,18782
2009-09-06,8.10,rivi,18783
2009-09-06,4.30,rivi,18784
2009-09-06,19.08,rivi,18785
2009-09-06,6.60,rivi,18786
2009-09-06,30.50,rivi,18787
2009-09-06,2.50,rivi,18788
2009-09-06,130.60,rivi,18789
2009-09-06,11.15,rivi,18790
2013-01-16,7.45,milla,18791
2013-01-16,50.65,milla,18792
2013-01-16,30.10,milla,18793
2014-05-16,36.35,milla,18794
2014-05-16,3.45,milla,18795
2014-05-16,78.10,milla,18796
2014-05-16,27.65,milla,18797
2014-05-16,48.05,milla,18798
2014-05-16,74.70,milla,18799
2014-05-16,4.00,milla,18800
2014-05-16,36.75,milla,18801
2014-05-16,51.42,milla,18802
2014-05-16,39.50,milla,18803
2009-10-24,27.10,milla,18804
2009-10-24,8.88,milla,18805
2009-10-24,1.85,milla,18806
2009-10-24,1.70,milla,18807
2009-10-24,69.05,milla,18808
2009-10-24,62.35,milla,18809
2008-08-25,12.10,milla,18810
2010-02-14,4.60,milla,18811
2008-08-14,1.85,milla,18812
2006-06-17,38.55,milla,18813
2007-03-13,1.70,marqui,18814
2008-02-22,144.85,marqui,18815
2008-02-22,72.25,marqui,18816
2008-02-22,33.85,marqui,18817
2008-02-22,37.40,marqui,18818
2008-02-22,16.90,marqui,18819
2009-04-01,32.65,marqui,18820
2009-04-01,2.45,marqui,18821
2009-04-01,38.55,marqui,18822
2009-04-01,0.35,marqui,18823
2009-04-01,4.23,marqui,18824
2009-04-01,72.35,marqui,18825
2009-04-01,4.05,marqui,18826
2009-04-01,34.96,marqui,18827
2009-04-01,102.85,marqui,18828
2009-04-01,132.05,marqui,18829
2009-04-01,34.80,marqui,18830
2012-01-15,16.15,marqui,18831
2014-08-28,35.42,hildi,18832
2014-08-28,117.75,hildi,18833
2014-08-28,6.20,hildi,18834
2014-08-28,2.20,hildi,18835
2014-08-28,90.35,hildi,18836
2014-08-28,29.35,hildi,18837
2005-07-08,0.64,hildi,18838
2005-07-08,16.80,hildi,18839
2005-07-08,16.13,hildi,18840
2005-07-08,84.75,hildi,18841
2005-07-08,34.31,hildi,18842
2005-07-08,16.90,hildi,18843
2005-07-08,31.55,hildi,18844
2008-02-13,0.50,hildi,18845
2008-02-13,2.70,hildi,18846
2008-02-13,23.45,hildi,18847
2008-02-13,3.67,hildi,18848
2008-02-13,27.22,hildi,18849
2008-02-13,6.93,hildi,18850
2011-02-12,6.99,hildi,18851
2009-09-06,2.00,rivi,18852
2013-05-05,16.07,rivi,18853
2013-05-05,76.45,rivi,18854
2013-12-30,35.00,rivi,18855
2013-12-30,26.60,rivi,18856
2013-12-30,5.36,rivi,18857
2013-12-30,38.90,rivi,18858
2006-08-01,3.85,rivi,18859
2012-08-30,39.65,rivi,18860
2012-08-30,6.30,rivi,18861
2012-08-30,1.99,rivi,18862
2012-08-30,17.20,rivi,18863
2012-08-30,30.00,rivi,18864
2012-08-30,30.45,rivi,18865
2012-08-30,5.15,rivi,18866
2009-08-12,13.25,rivi,18867
2009-08-12,68.33,rivi,18868
2009-08-12,90.35,rivi,18869
2009-08-12,22.80,rivi,18870
2009-08-12,42.25,rivi,18871
2014-11-11,76.99,milla,18872
2014-11-11,90.35,milla,18873
2014-11-11,6.59,milla,18874
2014-11-11,12.65,milla,18875
2014-11-11,2.85,milla,18876
2014-11-11,2.65,milla,18877
2014-11-11,3.60,milla,18878
2011-12-08,50.65,mendoza,18879
2011-12-08,30.75,mendoza,18880
2011-12-08,76.09,mendoza,18881
2011-12-08,5.36,mendoza,18882
2011-12-08,132.15,mendoza,18883
2011-12-08,66.40,mendoza,18884
2011-12-08,20.48,mendoza,18885
2014-11-25,3.25,mendoza,18886
2009-03-21,8.95,mendoza,18887
2009-03-21,78.15,mendoza,18888
2009-03-21,84.95,mendoza,18889
2009-03-21,208.95,mendoza,18890
2009-03-21,30.30,mendoza,18891
2013-04-22,1.55,mendoza,18892
2012-01-15,0.75,marqui,18893
2012-01-15,24.05,marqui,18894
2012-01-15,31.55,marqui,18895
2012-01-15,50.65,marqui,18896
2012-01-15,10.60,marqui,18897
2015-01-01,6.60,marqui,18898
2015-01-01,48.36,marqui,18899
2015-01-01,35.00,marqui,18900
2015-01-01,1.20,marqui,18901
2015-01-01,10.25,marqui,18902
2015-01-01,2.60,marqui,18903
2015-01-01,31.00,marqui,18904
2008-10-18,46.25,marqui,18905
2005-12-20,2.00,marqui,18906
2005-12-20,31.35,marqui,18907
2005-12-20,33.20,marqui,18908
2005-12-20,12.25,marqui,18909
2011-02-12,17.20,hildi,18910
2011-02-12,60.55,hildi,18911
2011-02-12,2.65,hildi,18912
2011-02-12,70.43,hildi,18913
2011-02-12,8.39,hildi,18914
2011-02-12,72.90,hildi,18915
2011-02-12,1.15,hildi,18916
2011-02-12,12.65,hildi,18917
2011-02-12,38.10,hildi,18918
2011-02-12,30.30,hildi,18919
2007-09-01,16.58,hildi,18920
2007-09-01,5.70,hildi,18921
2007-09-01,1.95,hildi,18922
2007-09-01,60.25,hildi,18923
2006-09-10,2.00,hildi,18924
2006-09-10,6.25,hildi,18925
2006-09-10,62.16,hildi,18926
2006-09-10,31.05,hildi,18927
2013-08-05,52.40,hildi,18928
2013-08-05,4.06,hildi,18929
2009-08-12,6.50,rivi,18930
2009-08-12,28.40,rivi,18931
2009-08-12,0.50,rivi,18932
2009-08-12,1.50,rivi,18933
2009-08-12,2.57,rivi,18934
2009-08-12,14.19,rivi,18935
2009-08-12,63.65,rivi,18936
2009-08-12,36.20,rivi,18937
2009-08-12,31.35,rivi,18938
2006-08-05,18.00,,18939
2006-08-05,124.30,,18940
2006-08-05,18.90,,18941
2007-10-14,6.60,,18942
2007-10-14,11.55,,18943
2007-10-14,38.10,,18944
2007-10-14,76.09,,18945
2007-10-14,30.30,,18946
2009-07-12,6.90,,18947
2009-07-12,10.85,,18948
2010-09-10,48.36,,18949
2013-04-22,23.25,mendoza,18950
2013-04-22,36.25,mendoza,18951
2013-04-22,4.30,mendoza,18952
2013-04-22,39.95,mendoza,18953
2013-04-22,19.08,mendoza,18954
2013-04-22,20.92,mendoza,18955
2013-04-22,19.85,mendoza,18956
2013-04-22,2.15,mendoza,18957
2013-04-22,16.55,mendoza,18958
2013-04-22,40.15,mendoza,18959
2013-04-22,35.41,mendoza,18960
2013-04-22,18.55,mendoza,18961
2013-04-22,30.10,mendoza,18962
2013-04-22,96.50,mendoza,18963
2013-04-22,594.05,mendoza,18964
2013-04-22,4.85,mendoza,18965
2013-04-22,20.92,mendoza,18966
2013-04-22,1.85,mendoza,18967
2006-03-26,2.00,mendoza,18968
2006-03-26,33.20,mendoza,18969
2006-06-03,20.15,mendoza,18970
2010-07-03,144.75,mendoza,18971
2005-12-20,156.23,marqui,18972
2005-12-20,33.80,marqui,18973
2008-01-09,5.30,marqui,18974
2008-01-09,4.06,marqui,18975
2008-01-09,93.55,marqui,18976
2008-01-09,68.33,marqui,18977
2008-01-09,27.10,marqui,18978
2008-01-09,25.07,marqui,18979
2011-09-18,46.25,,18980
2011-09-18,972.99,,18981
2011-09-18,10.85,,18982
2011-09-18,8.99,,18983
2009-12-08,36.25,belli,18984
2009-12-08,1.65,belli,18985
2009-12-08,17.40,belli,18986
2009-12-08,30.43,belli,18987
2013-05-14,10.70,belli,18988
2013-05-14,26.00,belli,18989
2013-08-05,30.20,hildi,18990
2013-08-05,102.60,hildi,18991
2013-08-05,4.85,hildi,18992
2013-08-05,4.56,hildi,18993
2010-01-05,5.45,hildi,18994
2010-01-05,25.35,hildi,18995
2010-01-05,39.65,hildi,18996
2010-01-05,31.55,hildi,18997
2010-01-05,4.15,hildi,18998
2009-03-26,26.60,hildi,18999
2009-03-26,17.99,hildi,19000
2012-04-01,9.15,hildi,19001
2012-04-01,78.15,hildi,19002
2012-04-01,3.00,hildi,19003
2006-12-09,1.00,lm,19004
2006-12-09,72.25,lm,19005
2006-12-09,17.75,lm,19006
2006-12-09,90.33,lm,19007
2006-12-09,21.45,lm,19008
2010-09-10,31.15,,19009
2010-09-10,8.95,,19010
2010-09-10,58.60,,19011
